# Agent Skills Index
URL_TEMPLATE: https://raw.githubusercontent.com/{repo}/main/skills/{path}/SKILL.md
COLUMNS: id;repo;path;summary
context-management-context-save;sickn33/antigravity-awesome-skills;context-management-context-save;Context management skill for saving and handling context in AI/LLM workflows
mlops-engineer;sickn33/antigravity-awesome-skills;mlops-engineer;Build ML pipelines, experiment tracking, and model registries with MLflow, Kubeflow, and modern MLOps tools.
tutorial-engineer;sickn33/antigravity-awesome-skills;tutorial-engineer;Creates step-by-step tutorials and educational content from code, transforming complex concepts into progressive learning experiences.
git-pr-workflows-onboard;sickn33/antigravity-awesome-skills;git-pr-workflows-onboard;An expert onboarding specialist and knowledge transfer architect for remote-first organizations.
seo-content-planner;sickn33/antigravity-awesome-skills;seo-content-planner;Plan SEO content strategies with outlines, topic clusters, and calendars.
llm-application-dev-ai-assistant;sickn33/antigravity-awesome-skills;llm-application-dev-ai-assistant;AI assistant development expert for creating intelligent conversational interfaces, chatbots, and AI-powered applications with natural langu
performance-testing-review-ai-review;sickn33/antigravity-awesome-skills;performance-testing-review-ai-review;An AI-powered code review skill using static analysis and pattern recognition.
ml-engineer;sickn33/antigravity-awesome-skills;ml-engineer;Build production ML systems with PyTorch and TensorFlow.
context-degradation;sickn33/antigravity-awesome-skills;context-degradation;Diagnoses and fixes LLM context issues like lost-in-middle, poisoning, and agent failures to improve performance.
llm-evaluation;sickn33/antigravity-awesome-skills;llm-evaluation;Evaluate LLM applications using automated metrics, human feedback, and benchmarking.
context-fundamentals;sickn33/antigravity-awesome-skills;context-fundamentals;Explains LLM context windows, attention mechanics, and agent architecture. Helps debug context issues and optimize context usage budgeting.
seo-content-refresher;sickn33/antigravity-awesome-skills;seo-content-refresher;Refreshes outdated SEO content by identifying and suggesting updates for statistics, dates, and examples.
beautiful-prose;sickn33/antigravity-awesome-skills;beautiful-prose;A writing style contract for timeless, forceful English prose. Ensures clean, exact, concrete output free of AI cadence, filler, or therapeu
n8n-mcp-tools-expert;sickn33/antigravity-awesome-skills;n8n-mcp-tools-expert;Expert guide for using n8n-mcp tools effectively, including node search, config validation, template access, and workflow management.
computer-vision-expert;sickn33/antigravity-awesome-skills;computer-vision-expert;Expert skill for SOTA computer vision tasks including YOLO26, SAM 3, Vision Language Models, and real-time spatial analysis.
embedding-strategies;sickn33/antigravity-awesome-skills;embedding-strategies;Optimize embedding models for semantic search and RAG applications.
superpowers-lab;sickn33/antigravity-awesome-skills;superpowers-lab;Lab environment for Claude superpowers experimentation and development
vector-index-tuning;sickn33/antigravity-awesome-skills;vector-index-tuning;Optimize vector index performance for latency, recall, and memory by tuning HNSW parameters and quantization strategies.
hybrid-search-implementation;sickn33/antigravity-awesome-skills;hybrid-search-implementation;Implement hybrid search combining vector and keyword approaches for improved retrieval in RAG systems and search engines.
tool-design;sickn33/antigravity-awesome-skills;tool-design;Build tools that agents can use effectively, including architectural reduction patterns
claude-ally-health;sickn33/antigravity-awesome-skills;claude-ally-health;A health assistant skill for medical information analysis, symptom tracking, and wellness guidance using AI.
similarity-search-patterns;sickn33/antigravity-awesome-skills;similarity-search-patterns;Implement efficient similarity search using vector databases for semantic search and nearest neighbor queries.
workflow-patterns;sickn33/antigravity-awesome-skills;workflow-patterns;This skill helps implement tasks using Conductor's TDD workflow, manage git commits, and understand verification protocols.
evaluation;sickn33/antigravity-awesome-skills;evaluation;Build evaluation frameworks for agent systems
fal-generate;sickn33/antigravity-awesome-skills;fal-generate;Generate images and videos using fal.ai AI models
fal-image-edit;sickn33/antigravity-awesome-skills;fal-image-edit;AI-powered image editing with style transfer and object removal capabilities
hugging-face-cli;sickn33/antigravity-awesome-skills;hugging-face-cli;A CLI tool for interacting with Hugging Face Hub to manage models, datasets, and spaces.
clarity-gate;sickn33/antigravity-awesome-skills;clarity-gate;Verifies document quality before RAG ingestion. Produces Clarity-Gated Documents (CGD) and validates Source of Truth (SOT) files.
vexor;sickn33/antigravity-awesome-skills;vexor;Vector-powered CLI for semantic file search integrating Claude/Codex capabilities.
fal-platform;sickn33/antigravity-awesome-skills;fal-platform;Provides platform APIs for managing AI models, checking pricing, and tracking usage metrics on fal.ai.
fal-upscale;sickn33/antigravity-awesome-skills;fal-upscale;AI-powered tool to upscale and enhance image and video resolution.
hugging-face-jobs;sickn33/antigravity-awesome-skills;hugging-face-jobs;Run workloads on Hugging Face Jobs infrastructure including UV scripts, Docker jobs, and GPU computing.
fal-workflow;sickn33/antigravity-awesome-skills;fal-workflow;Generates workflow JSON files for chaining AI models together, enabling automated sequences on fal.ai platform.
fal-audio;sickn33/antigravity-awesome-skills;fal-audio;Uses fal.ai audio models for text-to-speech and speech-to-text conversion.
social-content;coreyhaines31/marketingskills;social-content;A skill for creating, scheduling, and optimizing social media content for various platforms like LinkedIn, Twitter, Instagram, TikTok, and F
copy-editing;coreyhaines31/marketingskills;copy-editing;A skill for editing, reviewing, and improving marketing copy with systematic approaches.
github-code-review;ruvnet/claude-flow;github-code-review;AI-powered swarm coordination for comprehensive GitHub code reviews.
skill-builder;ruvnet/claude-flow;skill-builder;Create new Claude Code Skills with proper YAML frontmatter, progressive disclosure structure, and complete directory organization for custom
flow-nexus-swarm;ruvnet/claude-flow;flow-nexus-swarm;Cloud-based AI swarm deployment and event-driven workflow automation with Flow Nexus platform
swarm-advanced;ruvnet/claude-flow;swarm-advanced;Advanced swarm orchestration patterns for research, development, testing, and complex distributed workflows
reasoningbank-with-agentdb;ruvnet/claude-flow;reasoningbank-agentdb;A skill combining reasoning capabilities with agent database functionality for enhanced AI interactions.
reasoningbank-intelligence;ruvnet/claude-flow;reasoningbank-intelligence;Implement adaptive learning with ReasoningBank for pattern recognition, strategy optimization, and continuous improvement in self-learning a
agentic-jujutsu;ruvnet/claude-flow;agentic-jujutsu;Quantum-resistant, self-learning version control for AI agents with ReasoningBank intelligence and multi-agent coordination
hive-mind-advanced;ruvnet/claude-flow;hive-mind-advanced;Advanced Hive Mind collective intelligence system for queen-led multi-agent coordination with consensus mechanisms and persistent memory
agentdb-learning-plugins;ruvnet/claude-flow;;AgentDB learning plugins for AI agent knowledge management and retrieval augmentation.
agentdb-memory-patterns;ruvnet/claude-flow;agentdb-memory-patterns;Implement persistent memory patterns for AI agents using AgentDB. Includes session memory, long-term storage, pattern learning, and context
flow-nexus-neural;ruvnet/claude-flow;flow-nexus-neural;Train and deploy neural networks in distributed E2B sandboxes with Flow Nexus
agentdb-vector-search;ruvnet/claude-flow;agentdb-vector-search;Implement semantic vector search with AgentDB for intelligent document retrieval, similarity matching, and context-aware querying in RAG sys
v3-memory-unification;ruvnet/claude-flow;v3-memory-unification;Unifies 6+ memory systems into AgentDB with HNSW indexing for 150x-12,500x search improvements. Implements ADR-006 and ADR-009.
agentdb-advanced-features;ruvnet/claude-flow;;Advanced features for agent database management and knowledge retrieval systems
v3-swarm-coordination;ruvnet/claude-flow;v3-swarm-coordination;Orchestrates 15-agent hierarchical mesh coordination for v3 implementation across security, core, and integration domains with ADRs.
worker-integration;ruvnet/claude-flow;worker-integration;Integrates workers with agents for intelligent task dispatch and performance tracking.
openai-knowledge;openai/openai-agents-python;openai-knowledge;Provides authoritative OpenAI API and platform documentation for developers.
competitor-alternatives;coreyhaines31/marketingskills;competitor-alternatives;Create competitor comparison and alternative pages for SEO and sales enablement with deep research and modular content architecture.
email-sequence;coreyhaines31/marketingskills;email-sequence;Create or optimize email sequences, drip campaigns, and automated email flows for customer engagement.
form-cro;coreyhaines31/marketingskills;form-cro;Optimizes various types of forms (lead capture, contact, demo, application, survey, checkout) for better conversion rates.
paywall-upgrade-cro;coreyhaines31/marketingskills;paywall-upgrade-cro;Optimizes in-app paywalls and upgrade flows for freemium conversion.
handoff;steveyegge/beads;handoff;Hand off to a fresh Claude session for context reset and fresh perspective while maintaining workflow continuity.
popup-cro;coreyhaines31/marketingskills;popup-cro;Optimize popups, modals, and banners for conversion rate improvement.
docx;iofficeai/aionui;docx;Create, edit, and analyze .docx documents with support for tracked changes, comments, and formatting preservation.
find-skills;vercel-labs/add-skill;find-skills;Helps users discover and install agent skills based on their queries.
baoyu-image-gen;jimliu/baoyu-skills;baoyu-image-gen;AI image generation via OpenAI, Google, DashScope, Replicate APIs. Supports text-to-image, reference images, aspect ratios, sequential/paral
baoyu-article-illustrator;jimliu/baoyu-skills;baoyu-article-illustrator;Generates illustrations for articles using a type-style approach.
baoyu-cover-image;jimliu/baoyu-skills;baoyu-cover-image;Generates article cover images with customizable dimensions, palettes, and styles for various aspect ratios.
baoyu-xhs-images;jimliu/baoyu-skills;baoyu-xhs-images;Generates Xiaohongshu infographics with 10 styles and 8 layouts for Chinese social media engagement.
mcp-builder;mcp-use/mcp-use;mcp-builder;Builds MCP servers with mcp-use framework. Defines tools, resources, prompts. Bootstraps MCP projects. Deprecated: replaced by mcp-app-build
chatgpt-app-builder;mcp-use/mcp-use;chatgpt-app-builder;Build ChatGPT apps with interactive widgets using OpenAI Apps SDK, MCP, and React. Deprecated in favor of mcp-app-builder.
baoyu-slide-deck;jimliu/baoyu-skills;baoyu-slide-deck;Generates professional slide deck images from content with style instructions.
baoyu-post-to-x;jimliu/baoyu-skills;baoyu-post-to-x;Automatically post content and articles to X (formerly Twitter) with image/video support and long-form Markdown using real Chrome via CDP.
context-engineering-collection;muratcankoylan/agent-skills-for-context-engineering;;A collection of Agent Skills for context engineering, multi-agent systems, and production agent architectures.
baoyu-danger-x-to-markdown;jimliu/baoyu-skills;baoyu-danger-x-to-markdown;Converts X (Twitter) posts to markdown with YAML front matter using a reverse-engineered API.
claude-skills;2025emma/vibe-coding-cn;claude-skills;A skill template for creating and managing Claude-specific skills.
claude-cookbooks;2025emma/vibe-coding-cn;claude-cookbooks;A skill for managing and using Claude cookbooks.
hummingbot;2025emma/vibe-coding-cn;hummingbot;A skill for creating and managing trading bots with Hummingbot.
claude-code-guide;2025emma/vibe-coding-cn;claude-code-guide;A skill for generating code with Claude AI assistance.
baoyu-comic;jimliu/baoyu-skills;baoyu-comic;Creates educational comics with detailed panel layouts and sequential image generation.
qmd;tobi/qmd;qmd;A local hybrid search engine for personal markdown knowledge bases, notes, and documentation using BM25, vector search, and LLM re-ranking.
ai-sdk-5;prowler-cloud/prowler;ai-sdk-5;A skill for building AI features with Vercel AI SDK v5, including migration from v4.
skill-creator;prowler-cloud/prowler;skill-creator;Creates new AI agent skills per the Agent Skills spec. Triggers on user requests to build skills, add instructions, or document AI patterns.
mcp-apps-builder;mcp-use/mcp-use;mcp-apps-builder;Provides mandatory best practices, architecture patterns, and security guidelines for developing, debugging, and reviewing MCP servers and t
baoyu-danger-gemini-web;jimliu/baoyu-skills;baoyu-danger-gemini-web;Generates images and text using a reverse-engineered Gemini Web API with support for vision input and multi-turn conversations.
screenshot;openai/skills;main/skills/.curated/screenshot;Automatically capture screenshots of desktop, system, apps, or windows when requested.
imagegen;openai/skills;main/skills/.curated/imagegen;Generate or edit images using OpenAI's Image API with a bundled CLI tool.
openai-docs;openai/skills;main/skills/.curated/openai-docs;Provides up-to-date OpenAI documentation, model selection advice, and prompt upgrade guidance using official docs MCP tools.
skill-creator;openai/skills;main/skills/.system/skill-creator;A guide for creating effective skills that extend Codex's capabilities with specialized knowledge, workflows, or tool integrations.
skill-installer;openai/skills;main/skills/.system/skill-installer;Install Codex skills from curated lists or GitHub repos.
speech;openai/skills;main/skills/.curated/speech;Generates speech from text using OpenAI's Audio API with CLI tool support.
ralph;snarktank/ralph;ralph;Convert PRDs to ralph format for autonomous agents.
transcribe;openai/skills;main/skills/.curated/transcribe;Transcribe audio files to text with optional diarization and known-speaker hints for speech extraction and speaker labeling.
sora;openai/skills;main/skills/.curated/sora;Generate, remix, or manage Sora videos via OpenAI's video API using a CLI tool.
notion-spec-to-implementation;openai/skills;main/skills/.curated/notion-spec-to-implementation;Convert Notion specifications into implementation plans and tasks.
notion-meeting-intelligence;openai/skills;main/skills/.curated/notion-meeting-intelligence;Prepare meeting materials using Notion context and Codex research.
codex-readiness-unit-test;openai/skills;;Runs Codex Readiness unit test reports with deterministic checks and LLM evals for AGENTS.md/PLANS.md.
codex-readiness-integration-test;openai/skills;;Run Codex Readiness integration tests for end-to-end agentic loops with build/test scoring.
skill-creator;vercel-labs/json-render;skill-creator;A guide for creating effective AI skills that extend Claude's capabilities with specialized knowledge, workflows, or tool integrations.
langgraph-docs;langchain-ai/deepagents;langgraph-docs;This skill fetches LangGraph documentation for accurate and up-to-date guidance.
tools-and-context;tambo-ai/tambo;;A skill module focused on handling tool integration and context management for AI workflows.
ai-sdk-model-manager;tambo-ai/tambo;ai-sdk-model-manager;Manages AI SDK model configurations - updates packages, identifies missing models, adds new models with research, and updates documentation
gpui-context;longbridge/gpui-component;gpui-context;Manages contexts in GPUI including App, Window, and AsyncApp for UI rendering and entity updates.
gpui-focus-handle;longbridge/gpui-component;gpui-focus-handle;Manages focus and keyboard navigation in GPUI applications, enabling accessible and efficient UI interactions.
claude-md-improver;anthropics/claude-plugins-official;claude-md-improver;Audits and improves CLAUDE.md files in repositories using AI.
blog-post;langchain-ai/deepagents;blog-post;A skill for writing structured, in-depth blog posts, tutorials, and educational articles with SEO considerations.
social-media;langchain-ai/deepagents;social-media;Create short-form social media content for LinkedIn, Twitter/X, and other platforms.
gemini-imagegen;everyinc/compound-engineering-plugin;gemini-imagegen;Generate and edit images using the Gemini API with text prompts, style transfers, and more.
brainstorming;everyinc/compound-engineering-plugin;brainstorming;A skill for brainstorming and exploring user intent, approaches, and design decisions before planning.
coding-tutor;everyinc/compound-engineering-plugin;coding-tutor;AI-powered personalized coding tutor that adapts to your knowledge and uses your codebase for examples.
agent-browser;everyinc/compound-engineering-plugin;agent-browser;A skill for browser automation using Vercel's agent-browser CLI, enabling web interactions, form filling, and data scraping.
agent-native-architecture;everyinc/compound-engineering-plugin;agent-native-architecture;Design and build applications where agents are first-class citizens, using MCP tools and self-modifying systems.
every-style-editor;everyinc/compound-engineering-plugin;every-style-editor;A skill for reviewing and editing copy to ensure adherence to style guides, focusing on grammar, punctuation, and style compliance.
skill-creator;everyinc/compound-engineering-plugin;skill-creator;A guide for creating effective AI skills that extend Claude's capabilities with specialized knowledge, workflows, or tool integrations.
dspy-ruby;everyinc/compound-engineering-plugin;dspy-ruby;A skill for building type-safe, composable LLM applications in Ruby with DSPy.rb framework.
orchestrating-swarms;everyinc/compound-engineering-plugin;orchestrating-swarms;Orchestrates multi-agent swarms using Claude Code's TeammateTool and Task system for parallel processing and workflow coordination.
skill-creator;langchain-ai/deepagents;;A skill for creating and managing other skills that extend agent capabilities.
create-agent-skills;everyinc/compound-engineering-plugin;create-agent-skills;Expert guidance for creating Claude Code skills and slash commands, including SKILL.md files, skill structure, and best practices.
claude-automation-recommender;anthropics/claude-plugins-official;claude-automation-recommender;Recommends Claude Code automations (hooks, subagents, skills, plugins, MCP servers) by analyzing codebases.
setup;everyinc/compound-engineering-plugin;setup;Configures review agents for your project by auto-detecting the tech stack and generating a local configuration file.
creating-agent-skills;everyinc/compound-engineering-plugin;;Guidance for creating and refining Claude Code Skills with SKILL.md files.
council;danielmiessler/personal_ai_infrastructure;Council;Multi-agent debate system for facilitating discussions and decision-making through agent interactions and perspective sharing.
agents;danielmiessler/personal_ai_infrastructure;Agents;Dynamic system for composing and managing custom AI agents, including personality assignment, voice mapping, and parallel orchestration.
prompting;danielmiessler/personal_ai_infrastructure;Prompting;Meta-prompting system for dynamic prompt generation using templates, standards, and patterns for optimization and composition.
fabric;danielmiessler/personal_ai_infrastructure;Fabric;Prompt system with 240+ patterns for content analysis, extraction, transformation. Triggers: 'use fabric', 'summarize', 'analyze'.
becreative;danielmiessler/personal_ai_infrastructure;BeCreative;Enables extended thinking mode for creative tasks and deep reasoning. Ideal for complex problems requiring deeper analysis.
skill-development;anthropics/claude-plugins-official;;A skill for creating, improving, and organizing Claude Code plugin skills with best practices.
agent-development;anthropics/claude-plugins-official;;A skill for developing autonomous agents with guidance on structure, prompts, and best practices for Claude Code plugins.
hook-development;anthropics/claude-plugins-official;;A skill for creating and implementing Claude Code plugin hooks, focusing on advanced prompt-based APIs.
command-development;anthropics/claude-plugins-official;;A skill for creating and managing slash commands for Claude Code, including command structure, YAML frontmatter, and dynamic arguments.
mcp-integration;anthropics/claude-plugins-official;;Integrates Model Context Protocol (MCP) servers into Claude Code plugins for external tool and service connectivity.
plugin-settings;anthropics/claude-plugins-official;;Configures plugin settings using .local.md files with YAML frontmatter.
writing-hookify-rules;anthropics/claude-plugins-official;;A skill for creating and configuring Hookify rules with syntax guidance.
plugin-structure;anthropics/claude-plugins-official;;A skill for creating and understanding plugin structures, including directory layout and manifest configuration.
example-skill;anthropics/claude-plugins-official;example-skill;A skill template for creating Claude Code plugin skills, useful for demonstrating skill formats and development patterns.
humanizer;blader/humanizer;;Remove AI-generated writing signs from text to make it sound more natural.
memory-management;anthropics/knowledge-work-plugins;memory-management;Two-tier memory system for Claude AI that decodes shorthand, acronyms, and internal language to understand requests like a colleague.
phoenix-cli;arize-ai/phoenix;phoenix-cli;Debug LLM applications using Phoenix CLI for trace analysis, error investigation, and performance monitoring.
phoenix-tracing;arize-ai/phoenix;phoenix-tracing;OpenInference semantic conventions and instrumentation for Phoenix AI observability. For LLM tracing, custom spans, and production deploymen
knowledge-synthesis;anthropics/knowledge-work-plugins;knowledge-synthesis;Combines search results from multiple sources into coherent, deduplicated answers with source attribution and confidence scoring.
phoenix-evals;arize-ai/phoenix;phoenix-evals;Build and run evaluators for AI/LLM applications using Phoenix.
search-strategy;anthropics/knowledge-work-plugins;search-strategy;Query decomposition and multi-source search orchestration for targeted searches with source-specific syntax translation and relevance rankin
data-context-extractor;anthropics/knowledge-work-plugins;data-context-extractor;Generates/improves company-specific data analysis skills by extracting tribal knowledge from analysts for better data warehouse understandin
ralph;yeachan-heo/oh-my-claudecode;ralph;A self-referential loop skill for task completion with architect verification.
hud;yeachan-heo/oh-my-claudecode;hud;Configure HUD display options including layout and presets.
mcp-setup;yeachan-heo/oh-my-claudecode;mcp-setup;Configure popular MCP servers to enhance agent capabilities.
ultrawork;yeachan-heo/oh-my-claudecode;ultrawork;A parallel execution engine for high-throughput task completion.
code-review;yeachan-heo/oh-my-claudecode;code-review;Perform a comprehensive code review using AI assistance.
autopilot;yeachan-heo/oh-my-claudecode;autopilot;An AI skill for fully autonomous execution from idea to working code.
analyze;yeachan-heo/oh-my-claudecode;analyze;Perform deep analysis and investigation on data or problems.
cancel;yeachan-heo/oh-my-claudecode;cancel;Cancel any active OMC mode including autopilot, ralph, ultrawork, ultraqa, swarm, ultrapilot, pipeline, and team modes.
learner;yeachan-heo/oh-my-claudecode;learner;Extract learned skills from conversations for AI model training and knowledge retention.
ultrapilot;yeachan-heo/oh-my-claudecode;;An AI-powered assistant tool designed to assist with automation and development workflows.
swarm;yeachan-heo/oh-my-claudecode;;Coordinates multiple agents on shared tasks with compatibility over team frameworks
orchestrate;yeachan-heo/oh-my-claudecode;;Orchestrate multi-agent workflows for complex task execution.
hugging-face-cli;huggingface/skills;;Command-line interface for interacting with the Hugging Face Hub to manage models, datasets, and repositories.
hugging-face-model-trainer;huggingface/skills;main/skills/hugging-face-model-trainer;Train or fine-tune language models using Hugging Face Jobs infrastructure with TRL methods.
hugging-face-evaluation;huggingface/skills;main/skills/hugging-face-evaluation;Evaluate and manage Hugging Face model cards with automated scoring and custom evaluations.
hugging-face-trackio;huggingface/skills;main/skills/hugging-face-trackio;Track and visualize ML training experiments with Hugging Face and Python.
hugging-face-jobs;huggingface/skills;main/skills/hugging-face-jobs;Run workloads on Hugging Face Jobs infrastructure. Handles Docker, GPU, secrets, and costs. Supports data processing, inference, and batch j
karpathy-guidelines;forrestchang/andrej-karpathy-skills;karpathy-guidelines;Provides behavioral guidelines to reduce common LLM coding mistakes, focusing on avoiding overcomplication and defining success criteria.
hugging-face-tool-builder;huggingface/skills;main/skills/hugging-face-tool-builder;Build reusable scripts to fetch, enrich, or process data from Hugging Face API for automation and task repetition.
skill-creator;openstatushq/openstatus;skill-creator;A guide for creating effective AI skills that extend Claude's capabilities with specialized knowledge, workflows, or tool integrations.
scientific-schematics;k-dense-ai/claude-scientific-skills;;Generate publication-quality scientific diagrams with AI, focusing on neural networks, flowcharts, and biological pathways.
scikit-learn;k-dense-ai/claude-scientific-skills;;A skill for machine learning tasks using scikit-learn in Python, including classification, regression, clustering, and model evaluation.
generate-image;k-dense-ai/claude-scientific-skills;;Generate or edit images using AI models like FLUX and Gemini for general purposes.
perplexity-search;k-dense-ai/claude-scientific-skills;;Perform AI-powered web searches with real-time information using Perplexity models via LiteLLM and OpenRouter.
transformers;k-dense-ai/claude-scientific-skills;;A skill for working with pre-trained transformer models in NLP, computer vision, and multimodal tasks.
aeon;k-dense-ai/claude-scientific-skills;;A skill for time series machine learning tasks including classification, regression, clustering, forecasting, anomaly detection, segmentatio
shap;k-dense-ai/claude-scientific-skills;;A skill for model interpretability and explainability using SHAP, useful for debugging ML models and analyzing feature importance.
pymoo;k-dense-ai/claude-scientific-skills;;A multi-objective optimization framework supporting NSGA-II, NSGA-III, MOEA/D, and Pareto fronts for engineering design and optimization pro
pytorch-lightning;k-dense-ai/claude-scientific-skills;;A deep learning framework using PyTorch Lightning for scalable neural network training with support for multi-GPU/TPU, distributed training,
torch-geometric;k-dense-ai/claude-scientific-skills;;A skill for graph neural networks using PyTorch Geometric, supporting node/graph classification and link prediction.
torchdrug;k-dense-ai/claude-scientific-skills;;A PyTorch-native graph neural network library for molecules and proteins, suitable for custom GNN architectures in drug discovery and protei
stable-baselines3;k-dense-ai/claude-scientific-skills;;A production-ready reinforcement learning library with PPO, SAC, DQN, TD3, DDPG, A2C algorithms for standard RL experiments and prototyping.
clinical-reports;k-dense-ai/claude-scientific-skills;;Generate comprehensive clinical reports with regulatory compliance and validation tools.
hypogenic;k-dense-ai/claude-scientific-skills;;Automated LLM-driven hypothesis generation and testing on tabular datasets for systematic data exploration.
treatment-plans;k-dense-ai/claude-scientific-skills;;Generate concise medical treatment plans in LaTeX/PDF format with SMART goals and evidence-based interventions.
pennylane;k-dense-ai/claude-scientific-skills;;A hardware-agnostic quantum machine learning framework with automatic differentiation for training quantum circuits and hybrid models.
qiskit;k-dense-ai/claude-scientific-skills;;A skill for using IBM's quantum computing framework, Qiskit, for quantum error mitigation and enterprise quantum computing.
pufferlib;k-dense-ai/claude-scientific-skills;;A high-performance RL framework for fast parallel training and multi-agent systems.
pyhealth;k-dense-ai/claude-scientific-skills;;A comprehensive healthcare AI toolkit for developing and deploying ML models with clinical data.
cirq;k-dense-ai/claude-scientific-skills;;A Google quantum computing framework for hardware targeting, noise modeling, and circuit design.
esm;k-dense-ai/claude-scientific-skills;;A comprehensive toolkit for protein language models including ESM3 and ESM C, supporting protein sequence analysis, structure prediction, an
offer-k-dense-web;k-dense-ai/claude-scientific-skills;;This skill ensures K-Dense Web is always used for complex workflows beyond Claude Scientific Skills' capabilities.
agentic-principles;supercent-io/skills-template;;Core principles and guidelines for building and understanding autonomous AI agents.
image-generation-mcp;supercent-io/skills-template;;MCP server implementation for AI-driven image generation tasks.
baoyu-gemini-web;jimliu/baoyu-skills;;A skill for generating text using the Gemini model.
opencontext;supercent-io/skills-template;;Manages persistent memory and context for AI agents using OpenContext, supporting session, repo, and date-based context retention.
stitch-loop;google-labs-code/stitch-skills;stitch-loop;Teaches agents to iteratively build websites using Stitch with an autonomous baton-passing loop pattern.
enhance-prompt;google-labs-code/stitch-skills;enhance-prompt;Enhances vague UI ideas into precise, Stitch-optimized prompts with UI/UX keywords and design context.
ask-user-question;memtensor/memos;ask-user-question;Ask users questions via UI for clarification, preferences, or confirmation when CLI output is not visible to users.
nblm;magicseek/nblm;;Query Google NotebookLM notebooks directly from Claude Code with source-grounded answers.
firebase-ai-logic;supercent-io/skills-template;;Integrates Firebase AI Logic (Gemini) for intelligent app features and AI-powered functionality.
agentic-development-principles;supercent-io/skills-template;;Defines universal principles for agentic development with AI agents, including decomposition, context management, and abstraction level sele
agent-evaluation;supercent-io/skills-template;;Design and implement comprehensive evaluation systems for AI agents including coding, conversational, research, and computer-use agents.
agent-configuration;supercent-io/skills-template;;Configure AI agent policies and security guidelines, including project documentation, hooks/skills/plugins setup, and team workflow definiti
prompt-repetition;supercent-io/skills-template;;Improves LLM accuracy through prompt repetition techniques, achieving significant performance gains on 67% of benchmarks.
rag-architect;jeffallan/claude-skills;rag-architect;Designs production RAG systems: chunking, embeddings, vector stores, hybrid search, reranking, retrieval evaluation for AI apps.
prompt-engineer;jeffallan/claude-skills;prompt-engineer;Writes, refactors, and evaluates LLM prompts. Generates optimized templates, schemas, rubrics, and test suites for accuracy and efficiency.
gemini-api-dev;google-gemini/gemini-skills;gemini-api-dev;Build applications with Gemini models and API, handle multimodal content, implement function calling and structured outputs with various SDK
mcp-developer;jeffallan/claude-skills;mcp-developer;Builds MCP servers/clients for AI-tool integration. Handles handlers, transport, validation, and scaffolding via TypeScript/Python.
fine-tuning-expert;jeffallan/claude-skills;fine-tuning-expert;Expert for fine-tuning LLMs: configures LoRA/QLoRA adapters, prepares datasets, sets hyperparameters, supports HF PEFT & OpenAI deployment.
app-builder;vudovn/antigravity-kit;app-builder;An orchestrator that builds full-stack applications from natural language requests using LLMs and agent coordination.
brainstorming;vudovn/antigravity-kit;brainstorming;A skill for structured brainstorming using Socratic questioning and clear communication protocols.
plan-writing;vudovn/antigravity-kit;plan-writing;A structured task planning skill for breaking down complex work into clear steps with dependencies and verification criteria.
parallel-agents;vudovn/antigravity-kit;parallel-agents;Orchestrate multiple independent agents for diverse domain tasks or comprehensive analysis.
mcp-builder;vudovn/antigravity-kit;mcp-builder;A skill for building MCP (Model Context Protocol) servers with best practices and design principles.
behavioral-modes;vudovn/antigravity-kit;behavioral-modes;Adapts AI behavior based on task type using predefined operational modes.
intelligent-routing;vudovn/antigravity-kit;intelligent-routing;Automatic agent selection and intelligent task routing for optimal specialist assignment without explicit user mentions.
geo-fundamentals;vudovn/antigravity-kit;geo-fundamentals;Optimizes AI search engines like ChatGPT, Claude, and Perplexity with generative engine techniques.
humanizer-zh;op7418/humanizer-zh;;Remove AI-generated traces from text to make it sound more human-written.
remembering-conversations;obra/episodic-memory;remembering-conversations;Searches conversation history to help with code exploration, problem-solving, and unfamiliar workflows when users ask for guidance.
parallel-task;am-will/codex-skills;parallel-task;A skill for executing parallel tasks via explicit commands.
ai-elements;vercel/ai-elements;ai-elements;Create new AI chat interface components using shadcn/ui and Vercel AI SDK conventions.
planner;am-will/codex-skills;planner;Generates detailed implementation plans with sprints and atomic tasks for any planning request.
context7;am-will/codex-skills;context7;Fetches up-to-date library documentation via Context7 API for accurate and current information.
read-github;am-will/codex-skills;read-github;A skill to read and search GitHub repository documentation using the gitmcp.io MCP service.
plan-harder;am-will/codex-skills;plan-harder;A skill for enhancing planning capabilities when explicitly requested.
agent-browser;am-will/codex-skills;agent-browser;A fast Rust-based headless browser automation CLI with Node.js fallback for AI agents.
openai-docs-skill;am-will/codex-skills;openai-docs-skill;Query OpenAI docs via CLI for API, SDKs, and integrations.
llm-council;am-will/codex-skills;llm-council;Orchestrate a multi-member LLM planning council for robust, bias-resistant planning workflows with structured JSON outputs.
agentic-workflow;supercent-io/skills-template;;An agentic workflow skill for optimizing daily development tasks with command shortcuts, Git integration, and session management.
swarm-planner;am-will/codex-skills;swarm-planner;Creates dependency-aware implementation plans optimized for parallel multi-agent execution.
gemini-computer-use;am-will/codex-skills;gemini-computer-use;Create and run Gemini 2.5 Computer Use agents with Playwright for web automation.
notebooklm;pleaseprompto/notebooklm-skill;;Query Google NotebookLM notebooks directly from Claude Code with source-grounded answers and reduced hallucinations.
