# Agent Skills Index
URL_TEMPLATE: https://raw.githubusercontent.com/{repo}/main/skills/{path}/SKILL.md
COLUMNS: id;repo;path;summary
mapbox-geospatial-operations;mapbox/mapbox-agent-skills;mapbox-geospatial-operations;Expert guidance on choosing the right geospatial tool based on problem type, accuracy requirements, and performance needs
altinity-expert-clickhouse-dictionaries;altinity/skills;main/altinity-expert-clickhouse/skills/altinity-expert-clickhouse-dictionaries;Analyze ClickHouse external dictionaries including configuration, memory usage, reload status, and performance. Use for dictionary issues and load failures.
agent-tower-plugin;bayramannakov/agent-tower-plugin;;Multi-agent deliberation for Claude Code - orchestrate AI coding assistants (Claude, Codex, Gemini) for council, debate, and consensus workflows
game-concept-advisor;ccalebcarter/purria-skills;;
eve-agent-native-design;incept5/eve-skillpacks;;Design agent-native applications on Eve Horizon. Apply parity, granularity, composability, and emergent capability principles to make apps that agents can build, operate, and extend naturally.
linux-server-expert;duck4nh/antigravity-kit;linux-server-expert;Linux server administration expert. Ubuntu/Debian, Nginx, Apache, SSL, firewall, systemd, server hardening. Use for server setup and config.
ctf-osint;ljagiello/ctf-skills;;Open Source Intelligence techniques for CTF challenges. Use when gathering information from public sources, social media, geolocation, DNS records, username enumeration, reverse image search, Google dorking, Wayback Machine, Tor relays, FEC filings, or identifying unknown data like hashes and coordinates.
eve-web-ui-testing-agent-browser;incept5/eve-skillpacks;;Web UI testing and browser automation with Vercel agent-browser. Use when tasks require opening pages, interacting with forms, validating UI flows, taking screenshots, extracting page data, or running repeatable browser-based checks locally or in CI.
growth;simota/agent-skills;;SEO（meta/OGP/JSON-LD/見出し階層）、SMO（SNSシェア表示）、CRO（CTA改善/フォーム最適化/離脱防止）の3軸で成長を支援。検索順位向上、コンバージョン改善が必要な時に使用。
devops-flow;vladm3105/aidoc-flow-framework;devops-flow;DevOps, MLOps, DevSecOps practices for cloud environments (GCP, Azure, AWS)
altinity-expert-clickhouse-connection;altinity/skills;main/altinity-expert-clickhouse/skills/altinity-expert-clickhouse-connection;Should be used when doing clickhouse analysis and diagnostics review before any altinity-expert-clickhouse skill to test clickhouse connection and set general rules
agentic-workflow-guide;aktsmm/agent-skills;;Create, review, and update Prompt and agents and workflows. Covers 5 workflow patterns, agent delegation, Handoffs, Context Engineering. Use for any .agent.md file work or multi-agent system design. Triggers on 'agent workflow', 'create agent', 'ワークフロー設計'.
prd-master;majiayu000/claude-arsenal;prd-master;PRD writing and product definition expert. Use when writing PRDs, user stories, acceptance criteria, or prioritizing features. Covers RICE/MoSCoW frameworks, agile requirements, and specification best practices.
wechat-publisher;steelan9199/wechat-publisher;wechat-publisher;将本地 Markdown 文章发布到微信公众号草稿箱。当用户提到发布文章到公众号、上传 markdown 到微信公众号、或需要将本地文章同步到微信公众号时使用此技能。
parallel-web-extract;parallel-web/parallel-agent-skills;parallel-web-extract;URL content extraction. Use for fetching any URL - webpages, articles, PDFs, JavaScript-heavy sites. Token-efficient: runs in forked context. Prefer over built-in WebFetch.
paper-analyzer;zsyggg/paper-craft-skills;paper-analyzer;将学术论文转化为深度技术文章，支持多种写作风格选择。 使用 MinerU Cloud API 高精度解析 PDF，自动提取图片、表格、公式。 可选公式讲解、GitHub 代码分析，生成 Markdown 和 HTML 格式。
altinity-expert-clickhouse-index-analysis;altinity/skills;main/altinity-expert-clickhouse/skills/altinity-expert-clickhouse-index-analysis;Analyze whether ClickHouse indexes (PRIMARY KEY, ORDER BY, skipping indexes, projections) are being used effectively for actual query patterns. Use when investigating index effectiveness, ORDER BY key design, query-to-index alignment, or when queries scan more data than expected.
technical-documentation;vincentkoc/dotskills;technical-documentation;Build and review high-quality technical docs for brownfield and evergreen documentation systems.
technical-integrations;vincentkoc/dotskills;technical-integrations;Hunt existing integration patterns and design vendor/framework-agnostic API, RFC, SDK, and integration plans for new external vendor integrations.
nextjs-shadcn;laguagu/claude-code-nextjs-skills;nextjs-shadcn;Creates Next.js 16 frontends with shadcn/ui. Use when building React UIs, components, pages, or applications with shadcn, Tailwind, or modern frontend patterns.
game-systems-doc;ccalebcarter/purria-skills;;
tavily-search;veithly/tavily-search;tavily-search;Tavily AI search API - Optimized search for AI agents. Use when searching the web for current information, news, facts, or any task requiring real-time data.
openclaw-watchdog;abdullah4ai/openclaw-watchdog;;Self-healing monitoring system for OpenClaw gateway. Auto-detects failures, fixes crashes, and sends Telegram alerts.
ideation;nbbaier/agent-skills;ideation;Guides structured ideation through Socratic questioning to explore problems, opportunities, and solutions. Use when brainstorming features, exploring use cases, or thinking through new ideas.
github-api;markpitt/claude-skills;github-api;Orchestrates comprehensive GitHub API access across all services. Intelligently routes API operations to specialized resource files covering authentication, repositories, issues/PRs, workflows, security, and more. Use when implementing GitHub integrations, automating operations, or building applications that interact with GitHub.
gof-design-patterns;markpitt/claude-skills;gof-design-patterns;Orchestrates Gang of Four design pattern implementations across 8 languages. Analyzes user problems to select optimal pattern(s) from creational, structural, and behavioral categories. Provides concrete, production-ready implementations with explanations and trade-offs.
accelint-ts-best-practices;gohypergiant/agent-skills;accelint-ts-best-practices;Comprehensive TypeScript/JavaScript coding standards focusing on type safety, defensive programming, and code correctness. Use when (1) Writing or reviewing TS/JS code, (2) Fixing type errors or avoiding any/enum/null, (3) Implementing control flow, state management, or error handling, (4) Applying zero-value pattern or immutability, (5) Code review for TypeScript anti-patterns. Covers naming conventions, function design, return values, bounded iteration, input validation. For performance optimization, use accelint-ts-performance skill. For documentation, use accelint-ts-documentation skill.
accelint-ts-performance;gohypergiant/agent-skills;accelint-ts-performance;Systematic JavaScript/TypeScript performance audit and optimization using V8 profiling and runtime patterns. Use when (1) Users say 'optimize performance', 'audit performance', 'this is slow', 'reduce allocations', 'improve speed', 'check performance', (2) Analyzing code for performance anti-patterns (O(n²) complexity, excessive allocations, I/O blocking, template literal waste), (3) Optimizing functions regardless of current usage context - utilities, formatters, parsers are often called in hot paths even when they appear simple, (4) Fixing V8 deoptimization (monomorphic/polymorphic issues, inline caching). Audits ALL code for anti-patterns and reports findings with expected gains. Covers loops, caching, batching, memory locality, algorithmic complexity fixes with ❌/✅ patterns.
altinity-expert-clickhouse-part-log;altinity/skills;main/altinity-expert-clickhouse/skills/altinity-expert-clickhouse-part-log;Diagnose ClickHouse issues by analyzing system.part_log (part creation, merges, mutations, downloads, removals, moves). Use for too many parts / micro-batch inserts, merge backlog or slow merges, mutation storms (ALTER DELETE/UPDATE), unusual replication DownloadPart churn, unexpected RemovePart spikes, or ZooKeeper/Keeper znode growth correlated with part activity.
terminaluse;terminaluse/agent-skills;terminaluse;Create, deploy, and interact with agents on TerminalUse. Use when user mentions "tu", "terminaluse", "deploy agent", "create agent", "agent task", "filesystem", or wants to build/test/run an agent.
technical-deslop;vincentkoc/dotskills;technical-deslop;Remove AI-style noise from staged and branch diffs while preserving behavior and repository style.
technical-skill-finder;vincentkoc/dotskills;technical-skill-finder;Mine coding agent logs (Codex/Cursor/session histories and similar telemetry) to discover high-value candidate skills, then draft structured skill creation/reuse recommendations.
near-api-js;near/agent-skills;near-api-js;Guide for developing with near-api-js v7 - the JavaScript/TypeScript library for NEAR blockchain interaction. Use when: (1) building apps that interact with NEAR blockchain, (2) creating/signing transactions, (3) calling smart contracts, (4) managing accounts and keys, (5) working with NEAR RPC API, (6) handling FT/NFT tokens on NEAR, (7) using NEAR cryptographic operations (KeyPair, signing), (8) converting between NEAR units (yocto, gas), (9) gasless/meta transactions with relayers, (10) NEP-413 message signing for authentication, (11) storage deposit management for FT contracts. Triggers on any NEAR blockchain development tasks.
casino-math-balancer;ccalebcarter/purria-skills;;
aiken-smart-contracts;flux-point-studios/cardano-agent-skills;aiken-smart-contracts;Aiken workflows: validators, building, blueprints, .plutus generation. Safe guidance for smart contract development.
thought-patterns;markpitt/claude-skills;thought-patterns;Orchestrates comprehensive cognitive thinking patterns for complex problem-solving. Analyzes tasks to select optimal pattern(s) from foundational, reasoning, creative, metacognitive, specialized, and neurodivergent categories. Chains multiple patterns when needed and validates outputs before responding.
plain-support;team-plain/plain-support;plain-support;Access to Plain customer support platform. Read customers, threads, timeline, and help center content. Add notes to threads. Create, update, and publish help center articles.
jujutsu;knoopx/pi;jujutsu;Manages version control with Jujutsu (jj), including rebasing, conflict resolution, and Git interop. Use when tracking changes, navigating history, squashing/splitting commits, or pushing to Git remotes.
ddgr;ysm-dev/ddgr-skill;;Search the web using DuckDuckGo via the ddgr CLI tool. Use when the user asks to search the web, look something up online, find information on the internet, get instant answers, or needs current/real-time data. Also use for DuckDuckGo Bang searches (e.g., "!w" for Wikipedia, "!so" for StackOverflow).
endurance-coach;shiv19/endurance-coach-skill;;Create personalized triathlon, marathon, and ultra-endurance training plans. Use when athletes ask for training plans, workout schedules, race preparation, or coaching advice. Can sync with Strava to analyze training history, or work from manually provided fitness data. Generates periodized plans with sport-specific workouts, zones, and race-day strategies.
ucp;vercel-labs/agentic-commerce-skills;;Expert-level implementation assistant for the Universal Commerce Protocol (UCP). Provides comprehensive tooling for adding UCP support to Next.js ecommerce codebases — from initial consultation through full implementation, testing, and validation.
chinese-output;lostabaddon/headlessknight;chinese-output;在输出包含中文字符与中文标点符号、编写中文文档、根据中文文档生成中文的交互回应、回复用户用中文提出的问题或任务、需要进行中文与非中文混排操作等涉及中文文字与标点符号的使用的场景中，必须使用本 Skill 以获得专业的中文字符的操作指导与行为规范引导。
highcharts;vamseeachanta/workspace-hub;data/visualization/highcharts;Create enterprise-grade interactive charts with Highcharts
designing-beautiful-websites;tristanmanchester/agent-skills;;Designs UX/UI for websites and web apps: UX strategy, information architecture, user flows, wireframes, UI systems, component specs, and polished visual design. Use when the user asks to design, redesign, modernise, critique, or improve a website, landing page, web app interface, design system, style guide, or UI kit.
postgresql;itechmeat/llm-code;postgresql;PostgreSQL best practices: multi-tenancy with RLS, schema design, Alembic migrations, async SQLAlchemy, and query optimization.
gemini-image-generator;ccalebcarter/purria-skills;;
angular-best-practices-primeng;alfredoperez/angular-best-practices;angular-best-practices-primeng;PrimeNG best practices for Angular. Covers tree-shaking imports, lazy-loaded tables, and the Aura/Lara theme system with design tokens. Activates when working with primeng components. Install alongside angular-best-practices for full coverage.
pencil-design;chiroro-jr/pencil-design-skill;;Design UIs in Pencil (.pen files) and generate production code from them. Use when working with .pen files, designing screens or components in Pencil, or generating code from Pencil designs. Triggers on tasks involving Pencil, .pen files, design-to-code workflows, or UI design with the Pencil MCP tools.
websearch-deep;thomasholknielsen/claude-code-config;websearch-deep;ChatGPT-style deep research strategy with problem decomposition, multi-query generation (3-5 variations per sub-question), evidence synthesis with source ranking, numbered citations, and iterative refinement. Use for complex architecture decisions, multi-domain synthesis, strategic comparisons, technology selection. Keywords: architecture, integration, best practices, strategy, recommendations, comparison.
geolocation-skill;carlheath/ogmios;geolocation-skill;Systematic visual geolocation reasoning from images.  [VAD] Analyzes photos, street views, or satellite imagery to determine location. Uses visual clue extraction, hypothesis formation, and web verification.  [NÄR] Use when: geolocate, identify location, where is this, find this place, geographic analysis, location from image, OSINT geolocation  [EXPERTISE] Visual analysis, geographic indicators, verification strategies
twilio-phone;agentiveau/myagentive;twilio-phone;Make phone calls with natural AI voices (ElevenLabs) and send SMS using Twilio CLI. Use this skill when the user wants to make a phone call, send a text message, or use AI-generated voice for calls. Requires Twilio CLI authenticated and ElevenLabs API key.
github-prd;smithery/ai;;
aim;open-horizon-labs/skills;master/aim;Clarify the outcome you want - a change in user behavior, not a feature shipped. Use at the start of any work to ground the session in strategic intent.
ship;open-horizon-labs/skills;master/ship;Deliver code to users. Optimize the path from merged code to working install. Use when execution is complete and you need to get changes into users' hands.
solution-space;open-horizon-labs/skills;master/solution-space;Explore candidate solutions before committing. Use when you have a problem statement and need to evaluate approaches - band-aid, optimize, reframe, or redesign.
gh-code-search;otrebu/agents;gh-code-search;Search GitHub for real-world code examples and implementation patterns. Use when user wants to find code examples on GitHub, search GitHub repositories, discover how others implement features, learn library usage patterns, or research architectural approaches. Fetches top results with smart ranking (stars, recency, language), extracts factual data (imports, syntax patterns, metrics), and returns clean markdown for analysis and pattern identification.
python-scientific-computing;vamseeachanta/workspace-hub;data/scientific/python-scientific-computing;Python for engineering analysis, numerical computing, and scientific workflows using NumPy, SciPy, SymPy
apply;dataeq/go-people-skills;apply;Apply to Good Outcomes through an interactive semantic challenge. Use when a candidate wants to apply for AI-Assisted Full Stack Engineer or AI Engineer - ML & Classification Systems roles. Guides through gathering info, solving an embedding-based puzzle, and submitting the application.
social-media-api-best-practices;getlate-dev/social-media-api-best-practices;;Best practices for integrating social media APIs (Instagram, TikTok, YouTube, Twitter/X, LinkedIn, Facebook, Threads, Pinterest, Bluesky, Snapchat, Google Business, Reddit, Telegram). Covers OAuth, AT Protocol, rate limiting, media uploads, encryption, and error handling. Use when building social media integrations, scheduling systems, or debugging platform API issues.
btc-momentum-analyzer;druidss/macd;btc-momentum-analyzer;使用自定义动能理论分析 BTC 市场，多时间级别嵌套分析（2日线/1日/12h/6h/4h/2h/1h/30min），识别上涨线段、下跌线段、分立调控、单位调整周期、连续跳空背离、黄白线背离，生成包含详细属性判断的动能报告和交易信号。当用户询问 BTC 动能、线段状态、MACD 分析、周期判断、背离检测时自动激活。
fast-io;mediafire/fastio-skills;;Workspaces for agentic teams. Complete agent guide with all 14 consolidated tools using action-based routing — parameters, workflows, ID formats, and constraints. Use this skill when agents need shared workspaces to collaborate with other agents and humans, create branded shares (Send/Receive/Exchange), or query documents using built-in AI. Supports ownership transfer to humans, workspace management, and real-time collaboration. Free agent plan with 50 GB storage and 5,000 monthly credits.
github-kb;lecion/github-kb;;Explore, research, and learn GitHub open source projects. Use when users want to understand implementation details, technical solutions, or track trending repositories. Clone repos and analyze source code based on user questions. Manage a local knowledge base with CLAUDE.md index.
ux-specification;abhsin/designskills;;Translate PRDs into detailed UX specifications including user flows, screen descriptions, components, and interaction patterns. Use when a user has a PRD and needs to define the concrete UI/UX before generating development prompts. Bridges product requirements to implementation details.
logo-designer;luongnv89/skills;main/skills/logo-designer;Design professional, modern logos with automatic project context detection. Use when users ask to "create a logo", "design a logo", "generate brand identity", "make a favicon", or need visual brand assets. Analyzes project files (README, package.json, etc.) to understand product name, purpose, and existing brand colors before generating logo concepts.
list-china-today-macro-news;fatfingererr/macro-skills;list-china-today-macro-news;彙整今日中國宏觀經濟新聞消息，從華爾街日報、36氪等來源抓取並篩選宏觀相關新聞，輸出雜誌風格的新聞摘要。適用於交易/研究開盤前快速掌握中國宏觀動態。
esp32-rust-embedded;psytraxx/esp32-homecontrol-no-std-rs;esp32-rust-embedded;Expert embedded Rust development for ESP32 microcontrollers using no-std, Embassy async framework, and the ESP-RS ecosystem (esp-hal, esp-rtos, esp-radio). Use when building, debugging, flashing, or adding features to ESP32 projects. Covers sensor integration (ADC, GPIO, I2C, SPI), power management (deep sleep, RTC memory), WiFi networking, MQTT clients, display drivers, async task patterns, memory allocation, error handling, and dependency management. Ideal for LilyGO boards, Espressif chips (ESP32, ESP32-S3, ESP32-C3), and any no-std Xtensa/RISC-V embedded development.
angular-best-practices-signalstore;alfredoperez/angular-best-practices;angular-best-practices-signalstore;NgRx SignalStore best practices for Angular. Covers shared state, computed state, entity management, and RxJS integration with rxMethod. Activates when working with @ngrx/signals and @ngrx/signals/entities. Install alongside angular-best-practices for full coverage.
n8n-mcp-orchestrator;manutej/crush-mcp-server;n8n-mcp-orchestrator;Expert MCP (Model Context Protocol) orchestration with n8n workflow automation. Master bidirectional MCP integration, expose n8n workflows as AI agent tools, consume MCP servers in workflows, build agentic systems, orchestrate multi-agent workflows, and create production-ready AI-powered automation pipelines with Claude Code integration.
curriculum-design;pauljbernard/content;curriculum-design;Write measurable learning objectives using Bloom's Taxonomy and design curriculum architecture with scope, sequence, and assessment blueprints. Use when creating learning objectives, designing unit structure, or planning curriculum flow. Activates on "write learning objectives", "design curriculum", "create scope and sequence", or "Bloom's taxonomy objectives".
prediction-arbitrage-scout;velcrafting/codex-skills;prediction-arb;Scout price discrepancies between Polymarket and Kalshi for discovery and comparison. Read-only, no execution.
anthropics-agent-identifier;smithery/ai;;
styling-nativewind-v4-expo;tristanmanchester/agent-skills;;Sets up and uses NativeWind v4 (Tailwind CSS v3) in Expo React Native apps, including Expo Router. Configures tailwind.config.js, global.css, babel.config.js (jsxImportSource + nativewind/babel), metro.config.js (withNativeWind + input), and app.json (web bundler metro). Troubleshoots “className not applying”, Tailwind CLI compilation, and Metro cache issues. Implements reusable components/variants, dark mode + theming via CSS variables (vars/useColorScheme), and third-party component styling (remapProps/cssInterop). Use when working on Expo projects using NativeWind v4, Tailwind-style className utilities, or when debugging NativeWind configuration.
remove-ai-comments;chambersxdu/enhance-comment;;Removes redundant, obvious, or "AI-flavored" comments from code to improve signal-to-noise ratio. Use when the user asks to "clean up comments", "remove AI comments", or makes a general request to refactor verbose code documentation.
aws-cli;oldwinter/skills;main/devops-skills/aws-cli;This skill should be used when users need to interact with AWS services via CLI. It covers all AWS services including EC2, ECS, EKS, Lambda, S3, RDS, DynamoDB, VPC, Route53, CloudFront, Bedrock, Support, Billing, and more. Supports querying, creating, modifying, deleting resources, monitoring, debugging, and cost analysis. Triggers on requests mentioning AWS, cloud resources, or specific AWS service names.
awwwards-animations;devmartinese/awwwards-animations-skill;;Professional React animation skill for creating Awwwards/FWA-level animations using GSAP (useGSAP), Motion (Framer Motion), Anime.js, and Lenis. Use when building premium scroll experiences, custom cursors, page transitions, text animations, parallax effects, micro-interactions, or any animation that needs to be 60fps and award-worthy. Triggers on requests for smooth scroll, ScrollTrigger, magnetic effects, reveal animations, horizontal scroll, pin sections, stagger effects, useScroll, useTransform, integration with Three.js/WebGL, algorithmic art, mathematical art, generative art, fractals, L-systems, flow fields, strange attractors, sacred geometry, geometric puzzles, Dudeney dissections, tangram, tessellations, Penrose tiles, kinetic typography, glitch effects, text explosion, morphing text, circular text, brutalist design, minimalist animation, neo-brutalism, or design philosophy mixing. React-first approach with proper cleanup and hooks.
copywriting;alexwelcing/copy;copywriting;Generate conversion-focused copy for marketing pages, ads, and campaigns
workos;workos/skills;main/skills/workos;Identify which WorkOS skill to load based on the user's task — covers AuthKit, SSO, RBAC, migrations, and all API references.
ziwei-doushu;wolke/ziwei-doushu;;紫微斗數 (Zi Wei Dou Shu / Purple Star Astrology) divination skill. Use when users request astrolabe chart analysis, fortune telling based on birth date/time, or Chinese star astrology. Triggers on: 紫微斗數, 紫微, 斗數, 命盤, 排盤, 星盤, 十二宮, 命宮, 四化, 大限, 流年, ziwei, purple star, astrolabe.
github-web-design-reviewer;smithery/ai;;
openharmony-security-review;openharmonyinsight/openharmony-skills;openharmony-security-review;Use when reviewing OpenHarmony C++ system service code for security vulnerabilities, particularly IPC handlers, multithreaded components, or code handling sensitive user data
fivem-development;proelias7/fivem-skill;fivem-development;Develops resources for FiveM using vRP Creative Network with Lua. Covers resource creation, Proxy/Tunnel system, inventory, money, groups, identity, NUI, database (oxmysql), security, and performance. Use when the user works with FiveM, vRP, Lua scripts for GTA V servers, or mentions resources, client/server scripts, natives, NUI, or any system of the vRP Creative Network framework.
uxui-designer;garbray/claude-config;uxui-designer;Excellent UX/UI Designer and critical thinker who translates product owner outputs into clear, elegant user experiences. Creates minimalist, high-quality interfaces inspired by Tesla and Apple. Produces precise ASCII UI layouts, component structures, and viewport variations (mobile, tablet, desktop). Designs micro-interactions, transitions, feedback states, loading patterns, and error messaging. Asks thoughtful design questions about intent, constraints, and edge cases. Welcomes feedback and iterates quickly. Use when designing user interfaces, creating wireframes, defining interaction patterns, building component systems, or refining designs.
coding;davidkiss/smart-ai-skills;coding;General coding best practices and software engineering principles to build robust, maintainable, and scalable software.
workos-authkit-nextjs;workos/skills;main/skills/workos-authkit-nextjs;Integrate WorkOS AuthKit with Next.js App Router (13+). Server-side rendering required.
python-telegram-bot;genius-cai/finance-ai;python-telegram-bot;python-telegram-bot library for building Telegram bots. Use for handlers, callbacks, inline keyboards, conversations, and bot commands.
readiness;viktor-silakov/readiness;readiness;Evaluate repository readiness for AI agents. Analyzes 81 criteria across 8 pillars, assigns maturity level 1-5, generates visual report.
unsplash;cevatkerim/skills;main/skills/unsplash;Search and fetch photos from Unsplash with proper attribution. Use when users need images for content, want photos by keyword, need random images for variety, or ask for stock photos. Automatically provides attribution required by Unsplash guidelines.
openharmony-cpp;openharmonyinsight/openharmony-skills;openharmony-cpp;Expert coding guide for OpenHarmony C++ development. Use this skill when writing, refactoring, or reviewing C++ code for OpenHarmony projects. It enforces strict project-specific conventions (naming, formatting, headers) and critical security requirements (input validation, memory safety).
reflection;davidkiss/smart-ai-skills;reflection;Analyzes the conversation and tool usage to propose improvements to skills or store user preferences.
